Query	Statistic	P-value	FDR (BH)	Event_SD	Event_TD
RPL13A	-0.161746512607166	0.111573406654748	0.168786247851189	98	98
RPL13P5	0.0353437830970952	0.729715244878974	0.793304253626748	98	98
RPL13	-0.388155544487231	7.8395616516704e-05	0.000288431704169492	98	98
RPL14	-0.405350274388167	3.46600624890063e-05	0.000138859886492648	98	98
RPL15	0.00949149294473817	0.926096224614769	0.945440145130996	98	98
RPL17	0.18829590419308	0.06334481501572	0.103691224379278	98	98
RPL18A	-0.326624079967912	0.00102912204489985	0.0028260842031655	98	98
RPL18	-0.387565099529371	8.05601308590209e-05	0.000295397194519355	98	98
RPL19P12	0.0156166525642946	0.878695827551418	0.909317256675656	98	98
RPL19	-0.205960559917487	0.0418897232337325	0.0724941885790661	98	98
RPL21P44	0.226792564049013	0.0247249805702851	0.0461729294137226	98	94
RPL21	-0.142649061351976	0.161150704431087	0.230354653646333	98	94
RPL22L1	-0.362159951090849	0.000247904923201986	0.000802425861244547	98	98
RPL22	-0.106136362650165	0.29826708466903	0.386801865442223	98	98
RPL23AP32	-0.0342943322284988	0.737444604567202	0.799214898669563	98	68
RPL23AP53	0.54598255192138	6.08014716558635e-09	6.22595633742564e-08	98	98
RPL23AP64	0.0225592092896674	0.825491555084699	0.868754174306235	98	94
RPL23AP7	0.0292182902455284	0.775187494771629	0.830757858159949	98	98
RPL23AP82	0.418908847437261	1.76313385313122e-05	7.62818110099752e-05	98	98
RPL23A	-0.260479637634005	0.00958609666877695	0.0201353419874187	98	98
RPL23P8	-0.125365229293413	0.218701535813848	0.298221067307842	98	98
RPL23	-0.221672051050546	0.0282603077834909	0.0517010895406177	98	98
RPL24	-0.296775098606726	0.00300342445472647	0.00728606459811662	98	98
RPL26L1	0.00338744755650023	0.973591773576915	0.981655786106285	98	98
RPL26	-0.105962545937912	0.29906356328449	0.38762414859951	98	98
RPL27A	-0.453862089172838	2.68342481511446e-06	1.42180164778125e-05	98	98
RPL27	-0.186167268760859	0.0664470231636841	0.108074291036103	98	98
RPL28	-0.473032371289731	8.71716056430693e-07	5.23430238663761e-06	98	98
RPL29P2	-0.0302158662461672	0.767725492068837	0.824372568104157	98	42
RPL29	-0.432132294461556	8.86261547701963e-06	4.10731616774906e-05	98	98
RPL30	-0.276094976936217	0.00592620733755379	0.0132301785634715	98	98
RPL31P11	0.0423195708153694	0.679055339145197	0.75071631399806	98	96
RPL31	-0.349342598194762	0.000422348582043178	0.00128422986719103	98	98
RPL32P3	-0.0776879055794821	0.447043269243067	0.538446474551061	98	98
RPL32	-0.340083761344631	0.000612131633285188	0.00178290502017482	98	98
RPL34	-0.246749530327749	0.0143112645508941	0.0285598690492794	98	98
RPL35A	-0.233407078903495	0.0207220077481617	0.0395993203837968	98	98
RPL35	-0.346691084258565	0.000470254285375272	0.00141141098607503	98	98
RPL36AL	-0.207059740380856	0.0407845735868429	0.0708820482157075	98	98
RPL36A	-0.399063378170111	4.69566892657682e-05	0.000182202366446207	98	98
RPL36	-0.396151822803032	5.39356561390701e-05	0.000206744557924826	98	98
RPL37A	-0.230175288867945	0.0226023501147932	0.0427013167437664	98	98
RPL37	-0.420414197894041	1.63270309561058e-05	7.10780719033135e-05	98	98
RPL38	-0.217451820164622	0.0314879522776343	0.056805262950051	98	98
RPL39L	0.0230704117190873	0.821601911913841	0.865844066099507	98	98
RPL39	-0.409381286138848	2.84365369346065e-05	0.000116681832047623	98	98
RPL3L	0.0741503862120615	0.468063870674989	0.559244852558937	98	39
RPL3	0.168488307328983	0.0972312254042414	0.150251106733243	98	98
RPL41	-0.180971196735935	0.0745386755351779	0.119343476988314	98	98
RPL4	-0.0141658181089837	0.889891038236869	0.918042660196042	98	98
RPL5	0.142270347356781	0.162277230904742	0.231677698754519	98	98
RPL6	0.10861980500034	0.287039595029176	0.374646312132181	98	98
RPL7A	-0.141135250301797	0.165688732005554	0.235946629265193	98	98
RPL7L1	0.247954106941263	0.013828096289812	0.0277482194311484	98	98
RPL7	0.0516545520582374	0.613467229252206	0.693387786973124	98	98
RPL8	-0.417135919913087	1.929266776831e-05	8.27027549411871e-05	98	98
RPL9	0.00252271449473063	0.980331577606968	0.986697878473228	98	98
RPLP0P2	0.0359079150162341	0.725571416766265	0.789656693379095	98	98
RPLP0	-0.323726301068319	0.00114742390718994	0.00311688997325233	98	98
RPLP1	-0.487835257594398	3.48734314738437e-07	2.28666571915645e-06	98	98
RPLP2	-0.449501969580724	3.43305486855895e-06	1.77954092485816e-05	98	98
RPN1	-0.467187820000253	1.23708754105958e-06	7.15211761570112e-06	98	98
RPN2	-0.225610759968135	0.0255055574772283	0.0473912989188659	98	98
RPP14	0.244251639402277	0.0153600995468481	0.030472982186322	98	98
RPP21	-0.346133410521535	0.000480944438517904	0.00143974798388764	98	98
RPP25	-0.62791502160278	4.51183335192572e-12	1.02942283893355e-10	98	98
RPP30	-0.00517854492714353	0.959638245438739	0.970881880215379	98	98
RPP38	-0.330313746642872	0.000894592395472151	0.00248731967071339	98	98
RPP40	0.0249754537244081	0.807145506111243	0.854632348691207	98	98
RPPH1	0.0609998143154292	0.550724098905618	0.637319415118754	98	98
RPRD1A	0.314805051030912	0.00159344766402026	0.00417960128039789	98	98
RPRD1B	0.151459423804971	0.136556644756719	0.199948817915493	98	98
RPRD2	0.221478509052179	0.0284019368429253	0.0519214215263961	98	98
RPRML	0.316566556516664	0.00149458182520945	0.00394296798926908	98	59
RPRM	0.453549700243038	2.73151863007821e-06	1.44455028685652e-05	98	82
RPS10P7	-0.0662372378520351	0.516975770584591	0.606392251342833	98	98
RPS10	-0.229452168277701	0.0230425090206273	0.043432403759884	98	98
RPS11	-0.247375632291076	0.0140583298655526	0.0281180944009558	98	98
RPS12	-0.197302007173272	0.0514967229782827	0.0867704536024487	98	98
RPS13	-0.261864265480704	0.00919594927054431	0.0194047598787035	98	98
RPS14	-0.201305639158694	0.0468501126621798	0.0799143044443918	98	98
RPS15AP10	-0.0378370599679322	0.711461202145295	0.777600273301675	98	93
RPS15A	-0.282867135102553	0.00476963739525685	0.010941025668263	98	98
RPS15	-0.397162726000656	5.14097203370929e-05	0.000197836070859353	98	98
RPS16	-0.277859569633967	0.00560307694981972	0.0125992089421199	98	98
RPS17	-0.234814754896012	0.0199459280402995	0.0382917272663169	98	98
RPS18	-0.259741979679506	0.00979981910512214	0.0205155580689264	98	98
RPS19BP1	-0.271312453114046	0.00688657662808267	0.0150939404309765	98	98
RPS19	-0.44856469076743	3.61816456032696e-06	1.86660719183596e-05	98	98
RPS20	-0.239807825374337	0.0173911690186632	0.0339221259550935	98	98
RPS21	-0.394417430465271	5.85407533034937e-05	0.000222309673318189	98	98
RPS23	0.0326634313616346	0.749508208712108	0.809791145675226	98	98
RPS24	-0.368504592552354	0.000188847299349427	0.000628710416162634	98	98
RPS25	-0.180435438619405	0.0754162168967951	0.120551540246333	98	98
RPS26P11	-0.193048074079814	0.0568432118411481	0.0943407662693422	98	72
RPS26	-0.104621383839991	0.305256099637061	0.3946671512644	98	98
RPS27A	-0.131020312706612	0.19846244381915	0.274907444795499	98	98
RPS27L	-0.354338225609728	0.000344066494042407	0.00107105451345888	98	98
RPS27	-0.00275145196159808	0.978548624205156	0.985335721629514	98	98
RPS28	-0.0787093095149484	0.441073749153725	0.532558565790834	98	98
RPS29	-0.229460477125325	0.0230374101649842	0.0434269694934621	98	98
RPS2P32	0.0258960301737857	0.800182561147375	0.849830823448976	98	98
RPS2	-0.472682979665753	8.90312568871123e-07	5.33289609942089e-06	98	98
RPS3A	0.0635058609566813	0.534443553901381	0.622374284783908	98	98
RPS3	-0.330141206652316	0.000900507159451983	0.00250128115335876	98	98
RPS4X	-0.265189720082262	0.00831539091639643	0.0178268810512419	98	98
RPS4Y1	0.317809514496242	0.00142820345293481	0.00378619768349375	98	98
RPS4Y2	0.092520097038073	0.364884974685274	0.455966629613408	98	32
RPS5	-0.249155081975565	0.0133605489983158	0.0269433740840814	98	98
RPS6KA1	-0.510006028736345	8.13605743094677e-08	6.30233939506031e-07	98	98
RPS6KA2	0.128143676444721	0.208582486362148	0.28665648623601	98	98
RPS6KA3	0.299939048144148	0.00269488715110148	0.00662449432766058	98	98
RPS6KA4	-0.547489682785853	5.41736414966556e-09	5.58521409622806e-08	98	98
RPS6KA5	0.291652872328206	0.00357057701834924	0.00847930921878429	98	98
RPS6KA6	0.500815666562537	1.50613199806602e-07	1.09126362403312e-06	98	94
RPS6KB1	0.399493417587395	4.60003852892718e-05	0.000178845774902686	98	98
RPS6KB2	-0.528051030651961	2.30024907723795e-08	2.04548918624259e-07	98	98
RPS6KC1	0.179390956609317	0.0771508758916004	0.122853430012957	98	98
RPS6KL1	0.0533315540064758	0.601981678373116	0.683005610422294	98	98
RPS6	-0.150836633072497	0.138195554436544	0.2019305652279	98	98
RPS7	-0.187444040960462	0.0645718524999455	0.105418053906408	98	98
RPS8	-0.187680800720536	0.0642288984103253	0.104980583766489	98	98
RPS9	-0.233154253019672	0.0208641059675209	0.0398320293061993	98	98
RPSAP52	-0.282878040223898	0.00476794995605775	0.0109384351151558	98	96
RPSAP58	-0.309857496585368	0.00190363011509404	0.00488340924420525	98	98
RPSAP9	-0.230623867840529	0.022332933573749	0.0422615781705036	98	98
RPSA	-0.285402701011432	0.00439130801587019	0.0101635859474539	98	98
RPTN	-0.145531384600131	0.152766740119309	0.220314052375005	98	53
RPTOR	0.434510327518821	7.80729778257449e-06	3.6782507029009e-05	98	98
RPUSD1	-0.426750685689721	1.17665104350684e-05	5.27957504617458e-05	98	98
RPUSD2	-0.0988981403597541	0.332616173121727	0.42319815483074	98	98
RPUSD3	-0.320078297853655	0.00131389920656549	0.00351743075392391	98	98
RPUSD4	-0.175925016008568	0.0831374181205138	0.131308748307192	98	98
RQCD1	0.230696102769937	0.0222898072068332	0.0421840412752726	98	98
RRAD	-0.102993232756136	0.31288546838307	0.40258943637341	98	98
RRAGA	0.463438787542671	1.54329291694739e-06	8.71169293757255e-06	98	98
RRAGB	0.512548840765763	6.83936037436906e-08	5.40066978151729e-07	98	98
RRAGC	0.320355739085389	0.00130050703517812	0.00348538730787036	98	98
RRAGD	0.623436255236174	7.0681408138196e-12	1.5239658064912e-10	98	98
RRAS2	-0.0883270572088892	0.387112163014316	0.478917515649387	98	98
RRAS	-0.554740031215158	3.08424919025481e-09	3.41322416035031e-08	98	98
RRBP1	-0.370340689181816	0.000174363036628223	0.000584760635673604	98	98
RREB1	0.0208042874894456	0.838875978035174	0.879089809074731	98	98
RRH	0.173518896853351	0.0875070398482279	0.137171116850789	98	83
RRM1	-0.187195924133791	0.0649328523610583	0.105936816234444	98	98
RRM2B	0.553003452086602	3.53408444805117e-09	3.83736958988115e-08	98	98
RRM2	-0.515735737614353	5.49093381565497e-08	4.47471151156016e-07	98	98
RRN3P1	-0.374443316579994	0.000145635512486339	0.000499482197574138	98	98
RRN3P2	-0.0526182253878598	0.606855511518895	0.687302003482163	98	98
RRN3P3	-0.266356565411398	0.00802450568573809	0.017273178136714	98	98
RRN3	0.0963025262453842	0.345522773746549	0.436699609380191	98	98
RRP12	-0.367649068400555	0.000195969437034692	0.000649772457527141	98	98
RRP15	-0.0553020600502734	0.588609342013572	0.671448372860951	98	98
RRP1B	0.21834049367602	0.030783580455092	0.0556712529316723	98	98
RRP1	-0.396246556946586	5.36941200764238e-05	0.000205996939531884	98	98
RRP7A	-0.346466574421699	0.000474531444980823	0.0014227232354565	98	98
RRP7B	-0.273344316651095	0.00646291791336377	0.0142819628124948	98	98
RRP8	-0.440039022541672	5.79263152524775e-06	2.82693688404708e-05	98	98
RRP9	-0.557063706317925	2.56744320319789e-09	2.90192153053492e-08	98	98
RRS1	-0.254026161107551	0.0116023576532859	0.0237935134086796	98	98
RS1	-0.042602728090703	0.677027013851583	0.749198376403206	98	94
RSAD1	0.220168983947781	0.0293761135616673	0.05344805511466	98	98
RSAD2	0.136481459425533	0.180231704480025	0.253397501872597	98	98
RSBN1L	0.292407417321717	0.00348142190015032	0.00828767008636537	98	98
RSBN1	0.458816941292293	2.01976293357441e-06	1.1066629503809e-05	98	98
RSC1A1	0.254845975816409	0.0113272277170757	0.0232853299797531	98	98
RSF1	0.287300468790916	0.00412590640228725	0.00962089703491111	98	98
RSL1D1	-0.1998863362542	0.0484559477695425	0.0823069291091475	98	98
RSL24D1	-0.020489584513412	0.841281127502511	0.880736542808703	98	98
RSPH10B2	0.279044120827808	0.00539503465763583	0.0121957651966557	98	94
RSPH1	-0.143315657042102	0.159181981862357	0.228072787668714	98	98
RSPH3	-0.148182073758398	0.145348865164185	0.211061154949459	98	98
RSPH4A	0.495122245223186	2.18601669580559e-07	1.50964556804418e-06	98	96
RSPH6A	-0.102335219890938	0.316003622945604	0.405908704031386	98	30
RSPH9	0.600227427705155	6.47971238313352e-11	1.0957366954015e-09	98	97
RSPO1	0.331084337120633	0.000868606319106293	0.00242677337821301	98	94
RSPO2	0.319264081996216	0.00135392798056979	0.00360979927781082	98	91
RSPO3	0.448406094698408	3.65040358414001e-06	1.88125847608625e-05	98	98
RSPO4	0.325054795516598	0.00109173207417284	0.0029792337679913	98	94
RSPRY1	0.254825608265454	0.0113339933915325	0.0232967945968165	98	98
RSRC1	0.130490659054507	0.200298720399475	0.277118072928795	98	98
RSRC2	0.310224905173764	0.00187884576548964	0.00482867796457269	98	98
RSU1	0.10875790883692	0.286423589873522	0.373991734705607	98	98
RTBDN	0.208563917527195	0.039311735226113	0.0687224041097446	98	91
RTCD1	0.169166842149566	0.0958720600827085	0.148549016172109	98	98
RTDR1	0.165328500885986	0.103761347158934	0.158702875212107	98	98
RTEL1	-0.339563315431572	0.000624825241578945	0.00181579406176564	98	98
RTF1	0.256450313717507	0.0108052655369883	0.0223574157727082	98	98
RTKN2	-0.304924481237332	0.00226624911680814	0.00569073881362239	98	98
RTKN	-0.517734926037005	4.77880618315308e-08	3.93859639964749e-07	98	98
RTL1	0.198297616125428	0.0503071602778936	0.0850854361655537	98	73
RTN1	0.705447781410224	5.0684760231247e-16	3.40195416360346e-14	98	98
RTN2	0.0785861137202273	0.441791364676167	0.533333474363301	98	98
RTN3	-0.00656734890260157	0.948826934539327	0.963226928935889	98	98
RTN4IP1	0.0898277788351881	0.379065158298649	0.470715202274297	98	98
RTN4RL1	0.62802552915347	4.46172940395622e-12	1.02036679799461e-10	98	98
RTN4RL2	0.402922806129622	3.89995445531292e-05	0.000154311507768798	98	98
RTN4R	-0.511810261540255	7.19414087021817e-08	5.6580243545508e-07	98	98
RTN4	0.218445604994952	0.0307011556207204	0.0555443505040615	98	98
RTP1	0.0182390384506592	0.858522383931271	0.893393872924975	98	37
RTP2	-0.239868623664378	0.0173618887251991	0.0338683843062783	98	48
RTP3	-0.0669040186754568	0.512756200172444	0.602624147376263	98	19
RTP4	-0.303501397110572	0.00238185373791454	0.00594785307308661	98	98
RTTN	0.481146482597623	5.30388962487339e-07	3.3285601267337e-06	98	98
RUFY1	0.0234197823458994	0.818946091457951	0.863720844130893	98	98
RUFY2	0.497677423662175	1.85099751266574e-07	1.30578151740582e-06	98	98
RUFY3	0.568819898215183	9.93115654237058e-10	1.25493705399046e-08	98	98
RUFY4	-0.150918630708646	0.137978924078468	0.201761116522119	98	96
RUNDC1	-0.0611433206306391	0.549785364789757	0.636608966354393	98	98
RUNDC2A	0.486837830111774	3.71445671699789e-07	2.42020070466894e-06	98	98
RUNDC2C	0.0153649671212385	0.880636284431374	0.910940546712962	98	98
RUNDC3A	0.54438033920799	6.86960753662084e-09	6.96314141759653e-08	98	98
RUNDC3B	0.777032325594566	5.21626289139481e-21	1.74725007767375e-18	98	98
RUNX1T1	0.697748213264754	1.42247364046096e-15	8.48675793474318e-14	98	97
RUNX1	-0.219137050769271	0.0301635828423953	0.0546946651008808	98	98
RUNX2	-0.140927916729008	0.166317561493157	0.236790490171756	98	98
RUNX3	0.247107579546918	0.014166139328329	0.0283019535877594	98	98
RUSC1	-0.514371620977497	6.03375201760233e-08	4.85051295295275e-07	98	98
RUSC2	0.307195977838528	0.00209217531560963	0.00529979888983238	98	98
RUVBL1	-0.339891092458786	0.000616803010213757	0.00179491049698284	98	98
RUVBL2	-0.409084162761155	2.8856919554424e-05	0.000118195771441412	98	98
RWDD1	0.25064689756213	0.0127989734695592	0.0259327076429122	98	98
RWDD2A	0.463976846626976	1.49531788841397e-06	8.47260343886253e-06	98	98
RWDD2B	0.263755859240004	0.00868552653940836	0.0184969721445034	98	98
RWDD3	0.213151383230001	0.0350916896005175	0.0623142180375594	98	98
RWDD4A	0.252656301608796	0.0120751159987242	0.0246392710524721	98	98
RXFP1	0.2069587685382	0.0408850686788834	0.0710252137065623	98	93
RXFP2	0.150426358816289	0.139283338287581	0.203368408485309	98	22
RXFP3	0.540526974382245	9.18988437607362e-09	8.99663056376958e-08	98	72
RXFP4	-0.593265445904416	1.2172266233884e-10	1.92080713299431e-09	98	94
RXRA	0.509412852856432	8.47060500438378e-08	6.51807567651816e-07	98	98
RXRB	0.115219172694505	0.258584069087018	0.343592486104167	98	98
RXRG	0.45311931070862	2.79911386366433e-06	1.47710911723094e-05	98	91
RYBP	0.242611406086368	0.016084483970163	0.0316983208980619	98	98
RYK	-0.296679412805354	0.00301323055581383	0.00730804425979399	98	98
RYR1	0.376459939907209	0.000133184091367879	0.000461668731290955	98	98
RYR2	0.291763781540653	0.0035573454142206	0.00845198360689897	98	98
RYR3	0.495364717732542	2.151903516504e-07	1.49186972125794e-06	98	97
S100A10	-0.604143408425578	4.5146462472421e-11	7.89318035679731e-10	98	98
S100A11	-0.674979032730078	2.50860986561358e-14	1.10238216942064e-12	98	98
S100A12	0.373787924473926	0.000149908927763551	0.000511768868705423	98	89
S100A13	-0.603591158308897	4.75208546540572e-11	8.28613194274793e-10	98	98
S100A14	-0.629465049274407	3.85612500342534e-12	9.0078896236154e-11	98	97
S100A16	-0.703905188067001	6.2490615059021e-16	4.05547537927733e-14	98	98
S100A1	-0.132278601683364	0.194148685594673	0.26994325262273	98	98
S100A2	-0.393578434836843	6.08975929263299e-05	0.00023001193366027	98	97
S100A3	-0.280796123075577	0.00509991068003799	0.0115981839658928	98	98
S100A4	-0.224562873544539	0.0262151396128395	0.0485376115883423	98	98
S100A5	-0.490935727402914	2.86262217251161e-07	1.92007296232221e-06	98	97
S100A6	-0.729991836672529	1.49540160454704e-17	1.46541880237588e-15	98	98
S100A7A	-0.0191501394322923	0.851534029268623	0.888001716571498	98	10
S100A7	-0.0985761964853956	0.334200164816061	0.424910089538111	98	41
S100A8	0.211355140725399	0.0366963668975014	0.0647822099463277	98	98
S100A9	0.0250568663222441	0.80652911207453	0.854273855172491	98	98
S100B	0.544603744008315	6.75392200466433e-09	6.86211080193967e-08	98	98
S100G	0.011027857154435	0.914175950408435	0.936147889234282	98	20
S100PBP	0.514793951580635	5.86045325838111e-08	4.72962523355245e-07	98	98
S100P	-0.657225078658769	1.98178635181572e-13	6.76673008871713e-12	98	97
S100Z	0.565994210729457	1.25205687927377e-09	1.53561093722695e-08	98	91
S1PR1	0.661973743398078	1.15585389346632e-13	4.24224353146936e-12	98	98
S1PR2	0.406542794612056	3.26976328199144e-05	0.000131863271209508	98	98
S1PR3	0.306237009889915	0.00216413660100896	0.00546583933546065	98	98
S1PR4	-0.0854319597728933	0.402922809041481	0.494358591110804	98	98
S1PR5	0.213514113876839	0.0347749033447518	0.0618132895568467	98	98
SAA1	-0.0289891635597787	0.776904310206463	0.832188204390691	98	97
SAA2	-0.101691894736293	0.319071521173379	0.409232559615015	98	95
SAA3P	0.154518091933906	0.128721151502909	0.190299905582373	98	4
SAA4	-0.107180837674903	0.293510385001209	0.381542086332738	98	94
SAAL1	-0.209178349998243	0.0387230254687854	0.0678709154143021	98	98
SAC3D1	-0.430981604577087	9.42012372954343e-06	4.33876894454424e-05	98	98
SACM1L	0.473351369625112	8.55059217579006e-07	5.14531949810591e-06	98	98
SACS	0.542277382379722	8.05562655286289e-09	7.97787896965942e-08	98	98
SAE1	-0.165128297441217	0.104186374169937	0.159216276597005	98	98
SAFB2	0.19056247889078	0.060172139318368	0.0991269865092623	98	98
SAFB	-0.0824378761019852	0.419668054785473	0.510778998058777	98	98
SAGE1	0.155361823365029	0.126621446422618	0.187691251583489	98	51
SAG	0.115815047734375	0.256112989970389	0.340979450474129	98	15
SALL1	0.0518614472861996	0.612045094720071	0.692099689096392	98	98
SALL2	0.785125201594515	1.08897596034541e-21	4.63974779278472e-19	98	98
SALL3	-0.124056283135322	0.223587075368508	0.30376286497625	98	21
SALL4	0.17483007915328	0.085103798306537	0.133993359817627	98	98
SAMD10	-0.660396231476644	1.38406529441483e-13	4.98645141640374e-12	98	98
SAMD11	0.349967933865053	0.000411724497678059	0.00125750170328694	98	98
SAMD12	-0.247608664059597	0.0139651854958884	0.0279774783332226	98	98
SAMD13	-0.24608575276082	0.0145837252230696	0.0290592141772001	98	98
SAMD14	0.121652325883487	0.232758722850445	0.314454763226336	98	98
SAMD1	-0.280081408853009	0.00521852373702352	0.0118363437937651	98	98
SAMD3	0.71510508372517	1.32430010695999e-16	1.00992053682136e-14	98	98
SAMD4A	0.46582874969181	1.34075890402724e-06	7.68348940351751e-06	98	98
SAMD4B	0.162851003908303	0.109117363187968	0.165795115987362	98	98
SAMD5	0.242602274942964	0.0160885979338627	0.0317032405897622	98	98
SAMD7	0.0650600678553034	0.524468197786926	0.613455013632487	98	29
SAMD8	0.380799441236185	0.000109664241878388	0.000388874520820433	98	98
SAMD9L	-0.105230743709809	0.302432203887844	0.391452170386862	98	98
SAMD9	-0.105132125835586	0.302888054985743	0.391938662991257	98	98
SAMHD1	0.586651978221061	2.18523454616248e-10	3.2618744760273e-09	98	98
SAMM50	0.110517625667455	0.278651420561956	0.365328061515403	98	98
SAMSN1	0.365649523516458	0.000213595010004648	0.000702626485579236	98	98
SAP130	0.0520012746732204	0.611084777815897	0.691412686780612	98	98
SAP18	-0.100363764081064	0.325465613853554	0.415909275993728	98	98
SAP30BP	-0.00739043704922728	0.942423754080813	0.957768377299967	98	98
SAP30L	0.616360827103237	1.41585469553838e-11	2.81433429795706e-10	98	98
SAP30	0.112301137011547	0.270919574177397	0.357270403330831	98	98
SAPS1	-0.276084817025986	0.00592811469581241	0.0132329293762218	98	98
SAPS2	0.105572838253977	0.300854390172357	0.389744543128298	98	98
SAPS3	0.0474978497991147	0.642336837352234	0.719380552872368	98	98
SAR1A	0.0479348949323475	0.639275275613082	0.716688944442329	98	98
SAR1B	0.124644083921421	0.221383734001257	0.301198035512327	98	98
SARDH	0.475357689981476	7.57013122802904e-07	4.60052719188035e-06	98	98
SARM1	0.58305193562516	2.9884456088553e-10	4.3130004041204e-09	98	98
SARNP	-0.207690557664687	0.0401613891002891	0.069954058387537	98	98
SARS2	-0.169760824449093	0.0946945883756254	0.146968580739142	98	98
SARS	0.242105810703392	0.016313650583807	0.0320886428936204	98	98
SART1	-0.345515502315461	0.000493049444494693	0.00147221186148093	98	98
SART3	0.356807979191136	0.000310517083693306	0.000978743056176441	98	98
SASH1	0.729896702806503	1.51708374923211e-17	1.47926987070647e-15	98	98
SASH3	0.372865159763714	0.000156122902466709	0.000530120021733373	98	98
SASS6	0.120682002890998	0.236534131507615	0.318699908087064	98	98
SAT1	-0.419775622341385	1.68688627340457e-05	7.32254353764257e-05	98	98
SAT2	0.0171461097684724	0.866919769833978	0.90002969429898	98	98
SATB1	0.485007301746989	4.16828093336946e-07	2.67849632829863e-06	98	98
SATB2	-0.254458970415597	0.0114563881579345	0.0235261684311985	98	98
SATL1	0.0825012717814675	0.419309376981704	0.510500961576867	98	97
SAV1	0.107594539130679	0.291640252924231	0.379463408156542	98	98
SBDSP1	0.317915408834668	0.00142267385681239	0.00377255918274469	98	98
SBDS	0.0371001939077944	0.716839640497769	0.782257244661235	98	98
SBF1P1	0.0235714860991327	0.817793515253282	0.862830270534511	98	73
SBF1	-0.149640040560083	0.141386265724416	0.206055132505416	98	98
SBF2	0.15660643241532	0.12357216179894	0.18388055569793	98	98
SBK1	0.100142671926912	0.326537939456386	0.416980523547413	98	98
SBK2	0.409799409090737	2.78546558891072e-05	0.000114545405113431	98	63
SBNO1	0.346630435868255	0.000471406200983403	0.00141443510916622	98	98
SBNO2	-0.433045269669119	8.44251448963208e-06	3.93401905568947e-05	98	98
SBSN	-0.246787070999391	0.0142959881594832	0.0285351942089531	98	83
SC4MOL	-0.489259887049807	3.18571827195396e-07	2.11078067653907e-06	98	98
SC5DL	0.215824777805944	0.032812842000329	0.0588648869898808	98	98
SC65	-0.0115095013937247	0.910442773426152	0.933495575013296	98	98
SCAF1	-0.393680873656121	6.0605164036313e-05	0.000229216636423717	98	98
SCAI	0.544370632706253	6.87467658709592e-09	6.96314141759653e-08	98	98
SCAMP1	0.446856837668816	3.97991253239908e-06	2.02866854934953e-05	98	98
SCAMP2	-0.396192174843957	5.38326501732187e-05	0.000206430465808044	98	98
SCAMP3	-0.448344042768643	3.66309095873145e-06	1.88630897793425e-05	98	98
SCAMP4	-0.0537386166463372	0.599208222097278	0.680449733175998	98	98
SCAMP5	0.571668746963545	7.84485877437395e-10	1.02082798068698e-08	98	98
SCAND1	-0.326009250145283	0.00105325159725391	0.00288265298904892	98	98
SCAND2	0.194491327359458	0.0549805193181432	0.0918482098633046	98	98
SCAND3	0.42138062171537	1.55379792371242e-05	6.79297022235997e-05	98	95
SCAPER	0.668275724873497	5.56609259868705e-14	2.27744987143356e-12	98	98
SCAP	-0.225057818140364	0.0258779196468832	0.047951342267114	98	98
SCARA3	0.245936478144645	0.0146456142006976	0.0291736347921	98	98
SCARA5	0.507036676092914	9.94686628979363e-08	7.53279105153266e-07	98	92
SCARB1	0.142377503126972	0.161957892600566	0.231306036368031	98	98
SCARB2	0.463889684007909	1.50299259645093e-06	8.50610421144013e-06	98	98
SCARF1	0.499006063980262	1.69670131969247e-07	1.21098503877104e-06	98	98
SCARF2	0.0497149237370378	0.626868748273016	0.705483812655919	98	98
SCARNA10	0.157769273573934	0.120774488991326	0.180416098303429	98	83
SCARNA11	0.172258482456783	0.0898677290487846	0.140453143020013	98	3
SCARNA12	-0.116916524079644	0.251587814928563	0.33570735190529	98	97
SCARNA15	0.0689340722285839	0.500019099705092	0.590140571788516	98	10
SCARNA16	0.113043233612146	0.267745495342397	0.353655746274136	98	75
SCARNA17	0.318187622729075	0.00140854841211699	0.00373914944183676	98	96
SCARNA1	0.0270931101763231	0.791151635958519	0.842857132225351	98	9
SCARNA21	0.0115122699938046	0.910421319825497	0.933495575013296	98	10
SCARNA22	0.108857047488749	0.285981929242058	0.373489693557346	98	3
SCARNA2	-0.125070347170363	0.219795518036531	0.299412370153075	98	97
SCARNA4	0.0382462427564327	0.708480620025649	0.774904384836358	98	6
SCARNA5	-0.000783323455343084	0.993892243995067	0.995755088964085	98	63
SCARNA6	-0.166399986401678	0.101509618056154	0.155781614930904	98	75
SCARNA7	-0.215299599516568	0.0332503955205953	0.0595082185926534	98	93
SCARNA8	0.139374304364705	0.171085874326519	0.24255729535051	98	6
SCARNA9L	-0.1536948481705	0.130795438487147	0.192857342680529	98	30
SCARNA9	0.0957991306986584	0.348061788356089	0.439268756869478	98	96
SCCPDH	-0.400594771418535	4.3633477286484e-05	0.000170727195315991	98	98
SCD5	0.338656106360693	0.000647529605785738	0.00187347693294873	98	98
SCD	-0.252139406451439	0.0122578224504727	0.0249704877046892	98	98
SCEL	-0.280754909884789	0.00510668463872207	0.0116108946907557	98	96
SCFD1	0.273880134361317	0.00635511382702242	0.0140691150904566	98	98
SCFD2	0.223062449970771	0.0272603517503885	0.0501431847917282	98	98
SCG2	0.700800845978145	9.48557322716801e-16	5.88315663541981e-14	98	98
